officer_id,gender,race,appointed_date,rank,active,birth_year,civilian_allegation_percentile,honorable_mention_count,internal_allegation_percentile,trr_count,allegation_count,sustained_count,civilian_compliment_count,current_badge,discipline_count,major_award_count,unsustained_count
15873,M,White,1998-09-28,Sergeant of Police,Yes,1974,47.6380,46,0.0000,21,6,0,7,1032,0,2,1
1569,M,Hispanic,1980-09-29,Sergeant of Police,No,1954,56.4558,68,0.0000,0,6,0,2,,0,1,5
16012,M,White,2008-07-28,Police Officer,Yes,1983,64.1818,38,0.0000,3,4,0,4,20591,0,0,1
17826,M,White,2003-02-24,Police Officer,Yes,1978,94.8973,83,0.0000,23,24,0,1,16583,0,0,8
16335,M,Black,1991-01-30,Police Officer,Yes,1965,77.6460,5,79.9133,2,25,1,3,15888,1,1,16
25646,M,White,1988-11-07,Police Officer as Detective,Yes,1964,53.0197,2,0.0000,0,14,0,5,21431,0,0,11
7818,M,White,1998-03-16,Sergeant of Police,Yes,1971,87.5224,87,0.0000,7,19,0,2,1727,0,1,0
26557,M,White,2006-06-26,Police Officer,No,1976,88.2589,26,0.0000,3,7,0,0,4163,0,0,1
24099,M,Hispanic,2003-11-24,Police Officer,Yes,1981,67.2464,45,0.0000,3,7,0,3,9612,0,0,3
13319,M,White,1996-12-02,Police Officer,Yes,1970,41.5139,12,0.0000,2,5,0,2,19280,0,0,3
21714,M,White,1986-03-31,Police Officer,No,1954,84.4773,23,0.0000,1,31,0,3,17602,0,0,17
6622,M,Hispanic,2004-10-25,Police Officer,No,1967,0.0000,19,90.3094,0,1,1,0,,1,0,0
2898,M,Black,2000-06-19,Police Officer,Yes,1956,38.2201,2,70.3408,2,4,0,1,19916,0,0,0
8921,F,White,1986-06-16,Police Officer,Yes,1962,24.1180,5,0.0000,0,8,1,3,4109,1,0,5
5330,F,Black,1994-05-02,Police Officer,Yes,1966,74.8804,7,61.1521,1,20,2,3,6425,2,0,9
2654,M,Black,1999-11-15,Police Officer as Detective,Yes,1968,53.0197,14,0.0000,2,6,0,4,20168,0,0,2
11900,M,White,1999-11-15,Police Officer,Yes,1973,85.1455,29,79.9133,13,20,1,6,13644,1,0,6
32020,M,White,1991-12-16,Police Officer,Unknown,1966,97.8772,22,61.1521,8,71,3,4,2204,3,0,29
5237,M,White,2004-10-25,Police Officer,Yes,1977,44.8276,113,0.0000,1,3,0,2,14738,0,1,0
9910,M,White,1991-01-30,Police Officer,No,1959,50.2193,12,70.2810,5,14,1,4,12094,1,0,4
25799,M,White,1996-11-04,Sergeant of Police,Yes,1970,99.7807,240,88.3297,26,91,0,2,887,0,1,49
2269,F,Black,1994-08-01,Police Officer,Yes,1969,47.6380,23,0.0000,2,17,4,2,8969,4,0,6
22311,M,Black,1985-11-18,Police Officer,No,1951,55.8922,0,0.0000,0,24,1,0,,1,0,14
8200,F,White,1991-12-02,Police Officer,No,1965,26.1574,0,0.0000,0,2,0,2,,0,0,1
4588,F,White,1996-03-18,Sergeant of Police,Yes,1973,69.1001,5,0.0000,1,17,1,10,1345,0,0,7
26927,M,White,1977-11-01,Sergeant of Police,No,1951,80.3893,0,0.0000,3,33,4,0,1775,4,0,21
498,M,Hispanic,1986-02-03,Police Officer,No,1959,72.3141,19,0.0000,2,31,0,15,7933,0,0,14
3053,M,Black,1991-12-02,Police Officer,Yes,1959,87.5224,31,88.3297,2,28,2,5,11593,2,0,12
12047,M,Hispanic,2002-03-25,Police Officer,Yes,1977,82.5942,73,72.9171,3,14,0,3,9645,0,0,4
30067,M,White,1999-11-29,Police Officer,Yes,1974,24.1180,14,61.1521,2,3,0,5,6310,0,0,0
8407,M,Hispanic,1996-11-04,Police Officer,Yes,1967,65.6966,35,0.0000,2,9,0,6,19780,0,0,1
20679,M,Hispanic,2004-09-27,Police Officer,Yes,1972,44.6781,66,75.6926,14,4,0,13,18415,0,0,0
26291,M,White,2005-09-26,Police Officer,Yes,1975,97.3988,56,90.4525,18,27,0,1,15345,0,3,9
15539,M,White,2004-11-29,Police Officer,Yes,1981,44.9821,22,76.0763,5,4,0,4,6980,0,1,1
7223,M,Black,1998-08-31,Police Officer as Detective,Yes,1966,79.7738,14,0.0000,3,14,1,2,21093,1,0,7
32071,M,White,1998-12-14,Police Officer,Unknown,1971,97.2095,56,61.1521,8,38,1,4,1054,1,1,15
1647,M,White,2004-09-27,Police Officer,Yes,1980,98.0317,90,75.6926,36,32,1,2,16887,1,0,6
4409,M,White,2002-07-29,Police Officer,Yes,1967,64.0722,11,73.2759,0,8,0,2,15457,0,0,1
3063,F,Black,1994-10-03,Police Officer,No,1951,39.5622,7,71.7677,1,7,1,1,17847,0,0,2
28916,M,White,1966-10-17,Police Officer as Detective,No,1946,86.9812,0,0.0000,0,21,2,0,,2,0,8
12048,M,Hispanic,1993-12-13,Lieutenant of Police,Yes,1967,86.3763,32,61.1521,12,27,0,3,308,0,2,15
26143,M,White,2013-11-25,Police Officer,Yes,1985,55.9199,21,0.0000,0,1,0,2,18667,0,0,0
15324,M,White,1977-04-04,Police Officer,No,1947,80.6353,2,0.0000,0,18,0,1,,0,0,10
1323,M,Black,1992-12-07,Police Officer,Yes,1970,65.6966,10,61.1521,2,20,1,2,18267,1,1,13
171,M,Hispanic,2003-11-24,Police Officer,Yes,1973,34.3731,17,0.0000,4,3,0,17,6788,0,0,1
28700,M,White,1986-08-11,Sergeant of Police,No,1958,33.6853,3,0.0000,1,15,0,3,1526,0,1,11
11425,M,White,1999-06-21,Police Officer,No,1972,65.3458,14,0.0000,1,7,0,1,16890,0,1,2
25120,M,White,2002-12-02,Police Officer,Yes,1970,64.7249,34,0.0000,4,7,0,2,7193,0,0,1
7993,M,White,1986-06-16,Sergeant of Police,No,1956,57.7487,20,0.0000,1,29,3,12,1166,2,0,19
8022,M,Hispanic,2000-09-11,Sergeant of Police,Yes,1978,64.2316,47,0.0000,6,8,0,5,2295,0,0,2
13650,M,White,1995-10-23,Police Officer,Yes,1973,77.6460,34,93.0935,2,21,2,5,19454,2,0,8
10779,M,White,1971-07-26,Lieutenant of Police,No,1950,42.6688,2,0.0000,0,2,0,0,,0,0,1
2301,M,Hispanic,2003-10-27,Police Officer,Yes,1978,50.6328,100,74.6960,3,5,0,4,12690,0,0,0
6087,M,White,2004-10-25,Police Officer,Yes,1972,59.6422,121,75.8770,20,6,1,4,17280,1,0,0
426,F,Hispanic,1997-09-02,Police Officer,Yes,1957,57.7487,48,0.0000,6,9,2,3,5296,2,0,4
4931,M,Black,2002-10-28,Police Officer,Yes,1978,60.2103,16,73.6047,5,7,1,3,10441,1,0,2
7190,M,White,1981-05-18,Sergeant of Police,No,1952,54.9774,0,90.0829,0,14,2,0,,2,0,6
18412,M,White,1973-06-04,Captain of Police,No,1951,77.2394,10,96.7203,1,21,2,1,26,2,0,8
15230,M,White,2000-08-14,Police Officer,Yes,1971,71.1132,81,0.0000,8,12,1,6,11069,1,0,3
23003,M,Black,1999-05-10,Police Officer,No,1962,47.6380,6,79.9133,0,7,2,0,,1,0,2
19920,M,White,1980-09-29,Sergeant of Police,No,1947,77.1322,1,92.9297,0,17,3,0,1738,3,0,6
16456,M,White,1980-01-28,Police Officer,No,1952,37.3193,9,0.0000,0,4,0,0,,0,0,3
30241,M,White,1970-12-14,Police Officer / Marine Officer,No,1946,43.5978,1,0.0000,0,3,1,7,,1,0,2
19150,M,White,1997-03-17,Police Officer,Yes,1971,98.5549,56,79.9133,15,53,0,4,12161,0,0,31
6373,M,Black,1993-05-17,Police Officer,Yes,1956,90.4873,9,93.0935,0,34,5,1,18404,5,0,16
1586,M,Black,1986-10-13,Police Officer,No,1962,35.6089,27,61.1521,0,14,0,1,,0,0,6
12596,F,Black,2000-09-11,Police Officer,Yes,1974,50.7425,6,90.8461,2,8,2,2,10276,2,0,2
4544,M,White,2010-09-01,Police Officer,Yes,1980,52.1726,24,0.0000,0,2,0,3,14885,0,1,0
1452,M,White,2005-12-05,Police Officer,Yes,1982,72.1497,153,0.0000,6,7,0,3,14367,0,0,1
20528,M,Hispanic,2005-12-05,Police Officer,Yes,1976,67.8543,24,0.0000,2,6,0,1,7220,0,0,4
867,M,Black,1995-09-05,Police Officer,No,1963,89.2486,46,0.0000,2,23,1,0,14286,0,0,14
12184,F,Hispanic,1996-05-06,Police Officer,Yes,1963,69.1001,16,61.1521,2,18,2,1,3479,2,0,3
6764,F,White,2004-09-27,Police Officer Assigned Evidence Technician,Yes,1979,44.6781,23,0.0000,6,3,0,2,3196,0,0,3
29570,F,White,2004-11-29,Police Officer,Yes,1977,69.0203,33,76.0763,11,8,1,7,17943,0,0,2
26386,M,Hispanic,1998-10-26,Police Officer,No,1975,65.6966,19,0.0000,2,10,0,1,19709,0,1,3
1377,M,Hispanic,2013-05-01,Police Officer,Yes,1985,71.2179,60,0.0000,11,3,1,2,16054,0,0,0
3164,F,Hispanic,2014-02-18,Police Officer,Yes,1982,94.6133,12,0.0000,0,6,1,0,17393,0,0,0
29090,M,Black,1989-12-26,Police Officer as Detective,Yes,1965,47.6380,2,88.3297,0,25,3,2,21308,2,0,18
3070,F,Black,1999-10-25,Police Officer,Yes,1972,53.0197,18,0.0000,6,7,0,8,10438,0,0,1
20286,M,Black,1994-10-03,Police Officer,Yes,1961,61.9992,9,79.9133,0,17,3,6,18510,3,0,7
1253,M,Black,1998-02-17,Police Officer,No,1958,28.9477,3,0.0000,0,2,0,0,,0,0,1
13420,M,White,1991-11-18,Police Officer,Yes,1964,96.1830,53,79.9133,4,51,3,2,15687,3,0,25
18805,M,Hispanic,2006-12-18,Police Officer,Yes,1977,79.5595,51,0.0000,6,8,0,4,10909,0,0,1
23216,F,Hispanic,2001-06-25,Police Officer,Yes,1975,68.9157,33,0.0000,7,9,0,3,3024,0,1,0
32179,F,Black,2004-11-29,Police Officer,Unknown,1969,64.8146,18,0.0000,3,6,0,5,6006,0,0,0
17625,M,Hispanic,2002-05-28,Police Officer,Yes,1972,77.4417,17,0.0000,6,11,0,2,14102,0,0,3
10356,M,Hispanic,2013-11-25,Police Officer,Yes,1983,55.9199,7,0.0000,1,1,0,2,17919,0,0,0
25163,M,Hispanic,2005-01-03,Police Officer,Yes,1976,59.9761,50,88.0855,10,7,2,4,11104,2,0,0
3763,F,White,2003-09-29,Police Officer,Yes,1980,93.4822,74,87.0241,12,23,0,2,1327,0,0,4
28993,M,White,2003-08-25,Police Officer,Yes,1975,96.9603,103,92.7945,21,30,0,5,5542,0,0,6
30650,F,White,2000-02-28,Police Officer,Yes,1977,63.5938,12,70.0568,0,9,1,6,4804,1,0,5
7394,M,White,1976-10-18,Police Officer,No,1951,76.9072,3,0.0000,0,41,1,0,,1,0,23
28515,M,White,2001-05-29,Police Officer,Yes,1967,56.6175,25,85.2153,3,8,1,4,13460,1,0,2
14597,M,White,2000-08-14,Police Officer as Detective,Yes,1977,89.4309,34,0.0000,1,20,0,3,21505,0,0,9
29072,F,White,1996-11-04,Sergeant of Police,No,1971,81.8766,12,93.0935,4,24,2,8,1771,1,0,9
17427,M,Black,1976-03-08,Sergeant of Police,No,1952,74.2374,0,0.0000,0,10,0,0,,0,0,7
2236,M,White,1980-02-11,Police Officer as Detective,No,1954,26.3351,5,0.0000,0,3,0,3,,0,1,1
19144,M,White,1977-01-03,Police Officer / Field Training Officer,No,1954,92.1417,34,88.3297,16,45,2,1,16993,2,0,12
5207,M,White,2004-10-25,Police Officer,Yes,1971,59.6422,35,0.0000,6,5,1,6,5348,0,0,1
21538,M,White,1962-11-12,Sergeant of Police,No,1934,,3,,0,3,1,2,,0,0,0
2307,M,White,1994-05-02,Police Officer,No,1952,97.8930,50,0.0000,7,67,4,2,5716,4,0,46
12177,M,White,1997-09-02,Sergeant of Police,Yes,1973,87.5224,43,79.9133,3,26,5,5,1612,5,0,3
25976,M,White,1997-07-07,Sergeant of Police,Yes,1973,97.7427,35,61.1521,9,48,0,1,841,0,0,23
3460,M,White,1997-07-07,Police Officer / Field Training Officer,Yes,1962,83.7403,20,0.0000,0,19,1,2,13164,0,1,4
27251,M,Black,1999-03-08,Police Officer,Yes,1975,85.1455,58,61.1521,3,19,0,8,6303,0,0,7
14080,M,White,2006-08-28,Police Officer / Field Training Officer,Yes,1982,74.5764,22,0.0000,28,7,0,2,18226,0,0,0
801,M,White,2002-12-02,Police Officer,No,1973,36.9946,15,90.6054,1,4,0,0,14915,0,0,0
30853,F,Black,1990-07-30,Police Officer,Yes,1959,29.7987,5,0.0000,0,7,1,1,11614,1,0,3
16396,M,White,1994-09-06,Police Officer,No,1956,97.5782,6,98.3805,2,55,8,1,18919,8,0,24
8839,M,White,1972-10-23,Lieutenant of Police,No,1946,66.7310,3,99.7957,0,25,5,0,250,3,0,13
10533,M,White,1970-06-15,Sergeant of Police,No,1947,64.0409,0,0.0000,0,14,0,1,,0,0,8
15602,M,White,1996-12-02,Sergeant of Police,No,1960,47.6380,3,0.0000,3,6,0,2,1037,0,0,3
7457,M,Black,1999-12-13,Police Officer,Yes,1971,61.9992,2,93.0935,2,12,2,1,8194,2,0,6
3605,M,White,2004-11-29,Police Officer,Yes,1979,99.7160,147,87.9958,19,54,2,8,19478,2,0,20
17699,M,White,1980-02-11,Sergeant of Police,No,1955,57.4388,9,81.5183,0,18,3,1,1026,3,0,11
6207,M,White,1999-11-15,Police Officer as Detective,Yes,1974,74.8804,85,0.0000,9,13,0,6,20878,0,0,3
5544,M,Black,2006-11-27,Sergeant of Police,Yes,1979,83.0377,110,0.0000,3,10,0,9,1296,0,0,1
27749,M,Black,2007-08-27,Police Officer,Yes,1981,81.7720,10,0.0000,6,8,0,1,7242,0,0,1
2660,M,Black,2010-09-01,Police Officer,Yes,1972,80.8003,24,87.8613,9,7,0,1,15742,0,0,0
32124,M,White,1993-12-13,Police Officer,Unknown,1954,65.6966,3,0.0000,0,18,0,1,13225,0,0,12
1134,F,Black,1995-07-10,Police Officer,No,1964,32.3572,4,0.0000,0,4,0,1,,0,0,2
19948,M,Hispanic,1986-10-13,Police Officer,Yes,1954,61.9992,40,61.1521,1,33,0,4,10307,0,0,27
25241,M,White,1986-06-16,Police Officer Assigned Evidence Technician,No,1951,28.1169,23,0.0000,0,3,1,2,,1,0,1
19366,M,White,1997-07-07,Police Officer as Detective,Yes,1972,83.7403,11,0.0000,4,19,1,4,20191,1,1,9
3350,M,White,1991-05-22,Police Officer,No,1957,90.4873,3,95.6348,1,46,7,2,16444,7,0,25
10724,M,White,1999-09-13,Police Officer as Detective,Yes,1974,99.5864,106,79.9133,8,67,0,4,21203,0,0,27
26951,M,White,1980-06-23,Police Officer,No,1952,80.1855,5,0.0000,0,30,2,2,,2,0,21
20381,M,Black,1999-10-25,Police Officer,No,1972,83.0527,3,0.0000,0,8,1,0,,1,0,3
13321,M,White,2005-01-03,Police Officer,Yes,1969,59.9761,31,88.0855,4,7,1,9,9310,1,0,2
25433,M,Asian/Pacific,2000-02-28,Police Officer,Yes,1971,70.5451,31,84.0741,5,12,0,3,14231,0,0,2
31845,M,Black,1992-01-02,Police Officer,Unknown,1968,41.5139,9,0.0000,0,33,1,5,11809,1,1,26
16840,M,White,1982-03-01,Police Officer as Detective,No,1947,74.6715,3,77.2722,1,45,2,3,21222,1,1,34
29042,M,Black,1990-07-30,Police Officer as Detective,Yes,1961,41.5139,8,0.0000,0,22,0,2,20567,0,0,14
23137,M,Hispanic,2000-10-10,Police Officer,Yes,1969,55.8152,25,0.0000,3,6,0,3,7767,0,0,2
17586,M,Hispanic,2000-10-10,Police Officer,Yes,1972,74.2027,127,84.7170,5,13,0,3,17099,0,0,6
32302,M,White,2000-08-14,Police Officer,Unknown,1975,83.2370,15,84.4678,3,17,1,2,17755,1,1,6
15280,M,White,1994-10-03,Police Officer,No,1966,97.2037,1,95.4001,0,48,3,0,,3,0,35
26073,M,White,1972-02-01,Police Officer,No,1949,93.6312,1,0.0000,0,10,0,1,,0,0,5
16782,M,Black,1998-10-13,Police Officer,No,1965,81.9135,18,93.1892,3,19,3,1,19222,2,0,6
13701,M,Black,1986-12-22,Deputy Chief,Yes,1957,41.5139,10,0.0000,1,10,0,3,73,0,1,6
17700,M,White,2002-04-29,Police Officer,No,1979,71.8804,79,0.0000,6,8,0,3,14637,0,0,3
23245,F,White,1976-04-26,Sergeant of Police,No,1951,41.3006,10,80.9907,0,3,0,1,1757,0,0,2
19789,M,Hispanic,1995-06-05,Police Officer,Yes,1972,74.8804,30,79.9133,24,22,3,10,18285,3,0,6
5234,M,White,1998-09-28,Police Officer,Yes,1973,88.5838,14,0.0000,15,21,0,4,3775,0,0,10
2418,M,Hispanic,1995-12-04,Police Officer,Yes,1971,72.3141,26,61.1521,6,24,0,1,12800,0,0,16
32214,F,Black,2005-12-05,Police Officer,Unknown,1979,91.9324,70,0.0000,22,16,0,9,15154,0,0,2
490,M,White,1999-06-21,Police Officer,Yes,1973,69.1001,25,0.0000,9,10,0,3,17615,0,0,1
14562,F,White,1994-09-06,Police Officer,Yes,1961,69.1001,14,0.0000,2,12,1,8,8733,1,0,4
21860,F,Black,1994-12-05,Police Officer,Yes,1966,47.6380,5,79.9133,1,9,4,4,18885,3,0,2
30049,M,Black,1999-05-10,Police Officer,Yes,1959,69.1001,23,0.0000,4,11,1,5,17626,1,0,4
29297,M,White,1991-12-16,Police Officer,No,1966,94.1006,1,97.6957,0,63,9,0,,9,0,38
8944,M,Hispanic,1986-06-16,Lieutenant of Police,No,1961,94.1334,13,99.8233,13,51,7,2,380,7,0,13
17285,M,White,1986-02-03,Police Officer,No,1958,97.7180,14,71.5353,10,93,4,12,4586,4,0,62
29150,M,Black,2002-02-25,Police Officer,Yes,1976,63.4792,51,91.8328,2,10,2,8,7143,2,0,1
25466,M,Black,1994-08-01,Police Officer,Yes,1963,29.7987,6,0.0000,0,4,1,1,12889,0,0,3
4466,F,Hispanic,2003-10-27,Police Officer,Yes,1975,78.4134,17,74.6960,7,11,1,2,9360,1,0,1
17380,M,White,1995-10-23,Police Officer as Detective,Yes,1967,41.5139,4,0.0000,0,13,1,3,20182,1,0,8
13595,M,Black,1986-03-31,Police Officer,No,1956,87.7081,4,89.5861,1,39,8,4,17972,8,0,20
11117,M,White,2004-11-29,Police Officer,Yes,1975,98.1563,337,94.4838,15,33,2,4,9921,2,0,15
30512,M,Black,1990-08-27,Police Officer,Yes,1959,79.7738,15,61.1521,4,30,3,5,9370,3,0,18
13884,F,White,1982-08-30,Police Officer as Detective,No,1959,26.8276,0,0.0000,0,3,0,2,,0,0,2
26465,M,Black,2005-08-29,Police Officer,Yes,1967,71.6464,18,76.7989,2,9,1,5,10221,1,1,1
17577,M,Hispanic,1998-08-31,Police Officer,Yes,1974,72.3141,58,79.9133,3,15,1,10,19064,1,0,7
23649,M,White,1982-08-30,Police Officer / Field Training Officer,No,1947,51.2538,0,0.0000,0,10,0,1,,0,1,3
23205,M,Black,1994-05-31,Sergeant of Police,Yes,1969,98.2260,48,99.3721,16,84,9,5,1646,8,0,40
22644,M,Black,1999-09-13,Police Officer,Yes,1969,99.1778,83,61.1521,13,54,0,1,14650,0,1,11
25805,M,White,1995-12-04,Police Officer,Yes,1970,53.0197,4,0.0000,2,7,1,2,19583,0,0,1
6955,M,Asian/Pacific,1998-06-29,Police Officer,Yes,1973,81.8766,6,0.0000,2,18,0,2,12776,0,1,10
3558,M,Hispanic,1997-08-04,Police Officer,Yes,1964,94.6432,146,95.6348,30,34,2,10,11141,2,2,10
6201,M,White,1982-02-01,Police Officer,No,1942,87.6487,2,0.0000,0,9,0,0,,0,0,3
3643,M,Hispanic,1995-08-07,Police Officer,Yes,1963,57.7487,5,79.9133,3,13,3,4,19356,3,0,3
13434,M,Hispanic,1991-06-19,Police Officer,Yes,1966,81.8766,26,61.1521,6,44,0,9,14101,0,0,27
9025,F,White,1994-05-31,Police Officer,No,1953,26.7097,11,72.0342,1,4,0,7,4875,0,0,1
29634,M,White,1995-12-04,Police Officer,No,1967,76.9731,11,0.0000,1,13,0,0,19727,0,1,8
26262,M,White,1981-06-08,Sergeant of Police,No,1954,77.5953,9,98.0946,1,22,1,3,2293,1,0,8
13064,M,Black,1980-01-28,Sergeant of Police,No,1953,33.6919,1,97.4162,2,15,5,1,1836,4,0,8
6237,M,White,2003-04-28,Sergeant of Police,Yes,1974,87.3530,41,0.0000,10,16,0,3,2014,0,0,3
32281,M,Black,1999-11-29,Police Officer,Unknown,1972,85.1455,12,61.1521,1,18,0,3,7101,0,0,6
5117,M,White,2002-07-29,Police Officer,Yes,1974,64.0722,125,73.2759,25,9,0,5,16971,0,1,5
21110,M,Asian/Pacific,2003-08-25,Police Officer Assigned Evidence Technician,Yes,1973,88.0656,177,86.9245,21,17,0,2,12267,0,0,4
13169,M,White,1994-08-01,Police Officer,No,1966,99.1778,17,95.6348,4,68,0,16,9974,0,0,48
27575,M,White,1991-12-16,Lieutenant of Police,Yes,1969,41.5139,4,61.1521,2,7,0,2,414,0,0,4
26965,M,White,1992-06-29,Police Officer Assigned Evidence Technician,Yes,1962,29.7987,88,0.0000,0,7,0,7,16978,0,0,3
28188,M,White,1997-08-04,Police Officer as Detective,Yes,1971,61.9992,11,61.1521,1,11,0,2,21183,0,0,7
7081,M,White,1994-09-06,Police Officer,No,1963,38.9559,45,71.5353,0,11,0,0,,0,0,6
1885,M,Black,1991-05-22,Police Officer,No,1961,54.0486,1,97.6432,0,20,8,0,,7,0,6
4351,M,White,1986-08-11,Police Officer as Detective,Yes,1964,24.1180,7,0.0000,1,10,0,3,20971,0,0,6
23891,F,Black,2008-04-28,Police Officer,Yes,1978,70.4953,44,0.0000,4,5,0,2,4126,0,0,0
11514,M,Black,2003-04-28,Police Officer,Yes,1975,76.8088,41,74.1030,21,11,0,5,12185,0,0,2
22298,M,White,1986-10-13,Police Officer as Detective,No,1959,51.0612,2,0.0000,1,23,0,2,20043,0,0,15
22962,M,White,2014-04-28,Police Officer,No,1985,61.0325,0,98.1662,0,2,1,0,,1,0,0
14478,F,Black,1994-07-05,Police Officer,No,1955,56.3263,9,0.0000,0,8,0,4,,0,1,6
15251,M,White,2002-12-02,Police Officer,Yes,1978,81.3683,113,86.3963,24,14,1,4,14373,1,0,2
9234,M,White,1986-09-08,Police Officer,No,1951,59.7514,12,74.6595,0,14,2,2,,2,0,10
1332,M,Black,1995-12-04,Police Officer,Yes,1967,97.5782,7,79.9133,4,50,1,2,19562,1,0,33
20767,M,White,1995-01-03,Police Officer as Detective,Yes,1967,69.1001,6,0.0000,0,19,0,7,20899,0,0,11
18069,M,Black,1998-10-13,Police Officer,No,1961,65.6966,1,79.9133,1,11,0,1,13305,0,0,8
20488,M,White,1996-08-05,Police Officer as Detective,Yes,1972,41.5139,4,0.0000,1,6,0,2,20020,0,0,3
24411,M,Hispanic,2006-06-26,Police Officer,Yes,1969,78.6725,29,78.2490,7,9,1,1,12170,1,0,0
26314,M,White,1985-03-04,Sergeant of Police,No,1960,41.3749,2,0.0000,0,5,0,2,2572,0,0,5
31841,M,Hispanic,1995-02-06,Police Officer,Unknown,1967,92.8393,8,61.1521,1,40,1,1,19024,1,1,21
14089,M,White,1991-04-24,Police Officer,Yes,1966,89.5804,88,61.1521,3,36,0,4,16574,0,1,20
3190,M,White,2003-10-27,Police Officer,Yes,1980,71.2029,74,74.6960,12,9,0,3,13632,0,0,3
4591,M,Black,1997-03-17,Sergeant of Police,Yes,1964,88.5838,20,61.1521,1,28,1,1,819,1,1,17
16224,M,White,1998-11-30,Police Officer,Yes,1969,29.7987,8,0.0000,2,3,1,3,10871,0,1,1
6558,M,White,1997-08-04,Police Officer as Detective,Yes,1971,77.6460,5,0.0000,0,15,0,3,20739,0,0,8
4956,M,White,1992-12-07,Police Officer,No,1970,62.8011,2,77.4858,0,24,1,1,,1,0,20
31648,M,Hispanic,2002-10-28,Police Officer,Yes,1971,93.9306,102,86.3664,17,25,1,3,14393,1,1,10
27022,M,White,2005-08-29,Police Officer,Yes,1976,97.0899,182,0.0000,15,23,0,1,12956,0,0,4
16878,M,White,1994-07-05,Police Officer,No,1963,85.1071,27,0.0000,5,27,1,6,8595,1,0,16
3308,M,Hispanic,2012-08-01,Police Officer,Yes,1986,89.9591,101,0.0000,4,6,1,0,7762,0,0,2
6834,M,Hispanic,1994-12-05,Police Officer as Detective,Yes,1956,53.0197,33,61.1521,0,13,1,3,21594,1,0,8
32198,M,Black,1991-06-19,Police Officer,Unknown,1962,89.5804,23,61.1521,6,52,2,1,6195,2,1,23
15849,M,White,2003-02-24,Sergeant of Police,Yes,1972,73.4652,46,0.0000,12,9,0,5,2602,0,0,0
6356,F,Black,1997-08-04,Police Officer,Yes,1957,35.6089,22,0.0000,0,4,0,8,12675,0,1,0
13741,M,Black,1998-10-26,Police Officer,Yes,1972,61.9992,38,61.1521,1,11,2,2,13328,2,0,0
28873,F,Black,1994-10-03,Police Officer,Yes,1963,57.7487,8,0.0000,0,13,0,3,18577,0,0,9
5556,M,Black,1993-11-22,Police Officer,Yes,1959,35.6089,0,61.1521,0,6,2,2,9521,2,0,2
15036,M,White,1982-03-01,Sergeant of Police,No,1955,27.7049,0,0.0000,0,13,1,3,1479,1,0,10
8078,F,White,2003-04-28,Police Officer,Yes,1973,60.8581,45,74.1030,15,7,0,7,3366,0,0,2
17547,M,Hispanic,1986-07-14,Police Officer Assigned Canine Handler,Yes,1962,47.6380,14,88.3297,0,20,1,2,10155,1,1,12
20905,F,White,1994-12-05,Police Officer as Detective,No,1962,61.9992,12,0.0000,0,11,0,2,20504,0,0,2
31839,M,Black,1999-08-02,Police Officer,Unknown,1963,77.6460,55,79.9133,3,15,0,2,16062,0,0,4
31653,M,Hispanic,2009-12-16,Police Officer,Yes,1978,60.9577,39,0.0000,4,3,0,2,11023,0,0,0
5700,M,Black,2003-09-29,Police Officer,Yes,1977,74.3422,65,87.0241,3,12,0,1,15720,0,0,5
29649,M,White,1997-09-02,Police Officer as Detective,Yes,1964,35.6089,6,61.1521,0,4,0,2,20318,0,0,3
9490,M,White,1990-03-26,Police Officer as Detective,Yes,1965,47.6380,6,0.0000,0,23,0,4,20569,0,0,14
6269,F,White,1999-12-13,Sergeant of Police,Yes,1966,57.7487,30,61.1521,7,8,0,1,1023,0,0,3
28878,M,White,2006-11-27,Police Officer,Yes,1983,98.3406,97,96.2328,23,30,1,3,17619,1,0,13
18593,F,Black,2000-06-19,Police Officer,Yes,1956,44.2944,9,0.0000,1,4,0,1,10985,0,1,0
19934,M,Hispanic,1994-07-05,Police Officer,Yes,1966,97.0052,39,79.9133,8,61,2,2,7100,2,0,31
9804,M,White,2006-01-23,Police Officer,Yes,1977,68.2081,79,77.5513,18,7,0,5,14064,0,0,3
32084,M,White,2001-06-25,Police Officer,Unknown,1962,94.4489,49,91.4391,14,29,1,3,11158,1,1,11
27687,M,White,1997-08-04,Police Officer,Yes,1961,95.0419,9,0.0000,1,34,0,1,14511,0,1,16
3824,M,White,2005-01-03,Police Officer,Yes,1977,96.5766,78,88.0855,17,26,1,7,17672,1,2,5
237,F,White,1995-12-04,Police Officer,No,1962,84.7609,1,90.0336,1,19,2,0,19552,1,0,9
8121,M,White,1977-01-03,Police Officer as Detective,No,1952,67.3041,1,0.0000,1,14,1,0,20927,1,0,8
6320,M,White,2000-08-14,Police Officer / Field Training Officer,Yes,1971,71.1132,20,90.6867,7,13,1,5,17472,1,0,4
3946,M,White,1986-07-14,Police Officer as Detective,No,1964,83.6472,6,0.0000,0,27,1,4,,1,0,16
11591,M,White,1993-12-13,Police Officer,Yes,1968,29.7987,5,0.0000,0,6,0,5,7945,0,1,4
24883,M,White,2006-10-30,Police Officer,Yes,1982,90.8810,30,0.0000,10,13,0,1,6626,0,0,1
7371,M,Black,2006-12-18,Police Officer,Yes,1968,85.8730,16,0.0000,4,11,0,2,13167,0,0,3
