officer_id,gender,race,appointed_date,rank,active,birth_year,civilian_allegation_percentile,honorable_mention_count,internal_allegation_percentile,trr_count,allegation_count,sustained_count,civilian_compliment_count,current_badge,discipline_count,major_award_count,unsustained_count
9455,F,Hispanic,1991-02-27,Police Officer,No,1957,24.1180,12,0.0000,0,3,0,4,,0,0,2
9456,F,Hispanic,2013-03-15,Police Officer,Yes,1986,82.5543,6,0.0000,0,3,0,1,15959,0,0,0
9458,M,Hispanic,1986-08-11,Police Officer as Detective,No,1957,72.3141,4,0.0000,1,33,3,5,21789,3,0,21
9459,M,Hispanic,1994-08-01,Police Officer,Yes,1970,79.7738,22,61.1521,3,30,2,5,11027,2,0,15
9460,F,Hispanic,1987-04-13,Police Officer,Yes,1964,65.6966,8,79.9133,1,22,2,1,924,1,0,12
9466,F,White,1982-08-30,Sergeant of Police,No,1951,60.5118,3,0.0000,6,10,0,0,1067,0,0,6
9467,M,Black,2007-10-29,Police Officer,Yes,1975,68.2380,13,0.0000,13,6,1,1,4973,0,0,1
9469,M,Hispanic,1977-11-01,Police Officer,No,1953,28.1602,2,76.4636,0,5,4,0,,4,0,0
9471,M,Hispanic,1983-02-14,Police Officer,No,1957,33.6919,8,73.2811,0,10,0,3,,0,0,7
9472,M,Hispanic,2003-08-25,Police Officer,Yes,1971,96.9603,203,86.9245,23,30,1,7,15210,1,1,7
9473,F,Hispanic,2003-09-29,Police Officer,Yes,1972,74.3422,38,0.0000,9,9,0,2,15730,0,0,1
9474,M,Hispanic,2015-02-02,Police Officer,Yes,1990,0.0000,6,0.0000,0,1,0,0,16046,0,0,0
9475,M,White,2015-02-23,Police Officer,Yes,1992,0.0000,15,0.0000,0,3,0,1,15808,0,0,0
9478,M,White,1995-01-03,Police Officer / Marine Officer,Yes,1967,85.1455,4,61.1521,1,35,3,10,14942,3,0,19
9479,M,White,1998-09-28,Police Officer,Yes,1968,92.8393,24,88.3297,5,28,2,4,17387,2,0,8
9482,F,White,2001-03-26,Police Officer,Yes,1973,71.9404,28,85.0558,20,12,2,1,6177,2,0,2
9483,M,Hispanic,2015-02-02,Police Officer,Yes,1989,0.0000,8,0.0000,0,3,0,0,13849,0,0,0
9484,M,Native American/Alaskan Native,2006-09-25,Police Officer,Yes,1976,87.1786,30,0.0000,18,11,0,7,11924,0,0,2
9486,M,White,1956-05-16,Police Officer as Detective,No,1932,,0,,0,2,0,0,,0,0,0
9487,M,White,1990-03-26,Sergeant of Police,No,1962,53.3369,3,73.3949,0,15,1,1,1340,1,0,6
9488,M,White,1981-05-18,Lieutenant of Police,No,1955,57.1945,1,88.5020,1,11,0,2,455,0,0,5
9490,M,White,1990-03-26,Police Officer as Detective,Yes,1965,47.6380,6,0.0000,0,23,0,4,20569,0,0,14
9493,M,White,1975-02-05,Police Officer,No,1952,,4,,0,7,0,4,,0,0,4
9496,M,White,2012-10-05,Police Officer,Yes,1979,45.4455,9,94.6831,2,3,1,1,7816,1,0,0
9499,M,White,1994-09-06,Police Officer,Yes,1962,90.4873,39,88.3297,30,39,1,3,9694,1,0,22
9500,M,White,1992-01-02,Police Officer / Explosives Detective Canine Handler,Yes,1960,72.3141,4,0.0000,1,33,1,1,8404,1,0,25
9501,M,Black,1992-01-02,Police Officer,Yes,1962,65.6966,7,79.9133,0,19,1,3,19965,1,1,12
9503,M,White,1976-10-18,Lieutenant of Police,No,1951,75.1916,0,89.3287,0,28,3,3,471,3,0,18
9504,M,White,1995-10-23,Police Officer,Yes,1967,79.7738,55,0.0000,1,16,0,12,12301,0,1,5
9507,F,Hispanic,2016-04-25,Police Officer,Yes,1978,,5,,0,1,0,0,10300,0,0,0
9509,M,White,1971-10-12,Sergeant of Police,No,1948,68.9279,5,92.9065,0,12,1,6,,0,0,5
9512,M,Hispanic,2005-01-03,Police Officer,Yes,1968,70.3109,15,88.0855,9,9,1,3,17175,1,0,2
9514,F,White,2001-12-17,Police Officer,Yes,1979,52.2773,72,72.6530,5,6,0,2,17849,0,0,2
9515,M,White,1996-11-04,Police Officer,No,1959,47.6380,3,0.0000,0,7,0,6,19745,0,0,3
9517,M,Hispanic,1995-01-03,Police Officer,Yes,1964,81.8766,8,61.1521,0,25,2,4,5587,2,1,16
9519,M,Hispanic,1987-03-09,Police Officer as Detective,Yes,1963,74.8804,2,61.1521,1,15,0,2,20517,0,0,7
9520,M,Hispanic,1999-08-02,Police Officer as Detective,Yes,1976,83.7403,8,0.0000,1,16,0,2,21408,0,0,6
9521,M,Hispanic,1995-01-03,Police Officer as Detective,Yes,1969,69.1001,6,88.3297,1,16,1,4,20555,1,0,6
9522,M,Hispanic,1994-08-01,Police Officer as Detective,Yes,1958,77.6460,84,61.1521,0,20,0,10,20728,0,0,8
9523,M,Hispanic,1994-07-05,Police Officer as Detective,Yes,1963,92.8393,5,0.0000,2,36,1,4,20429,1,0,20
9524,M,Hispanic,1990-08-27,Police Officer as Detective,No,1964,50.7699,4,71.5353,0,17,2,1,,2,0,8
9525,M,Hispanic,1995-12-04,Sergeant of Police,Yes,1971,83.7403,8,61.1521,11,22,0,6,2430,0,0,11
9526,M,Hispanic,2007-04-02,Police Officer,Yes,1980,71.7211,48,0.0000,7,6,0,3,7497,0,0,1
9527,M,Hispanic,1994-07-05,Police Officer Assigned Evidence Technician,Yes,1964,74.8804,33,0.0000,2,22,0,4,7688,0,0,12
9528,F,Hispanic,2000-12-18,Police Officer,Yes,1973,68.3127,21,71.2129,3,10,0,2,5529,0,0,2
9529,M,Hispanic,1986-10-13,Police Officer,No,1955,53.7820,2,0.0000,0,18,1,0,,1,0,12
9531,F,Hispanic,2002-03-25,Police Officer,Yes,1968,33.4961,4,85.9926,1,4,2,1,13472,2,0,0
9532,M,Hispanic,1986-06-16,Sergeant of Police,Yes,1963,47.6380,2,0.0000,0,14,1,6,1850,1,0,5
9534,M,Hispanic,1983-02-14,Police Agent,No,1957,0.0000,1,74.6162,0,10,1,0,,0,1,5
9536,F,Hispanic,1989-12-26,Police Officer,No,1958,37.0697,1,0.0000,0,7,1,1,,1,0,3
9546,M,Hispanic,2016-12-12,Police Officer,Yes,1995,,0,,0,2,0,0,14438,0,0,1
9549,F,Hispanic,1994-08-01,Police Officer,No,1945,50.2083,2,0.0000,1,3,0,2,9118,0,0,2
9550,M,Hispanic,1994-07-05,Police Officer,No,1959,26.5189,7,73.7189,0,4,0,11,,0,0,3
9551,M,Hispanic,2003-01-27,Police Officer,Yes,1979,88.3247,101,0.0000,16,16,0,8,5859,0,0,7
9552,M,Asian/Pacific,1993-05-17,Police Officer,No,1950,47.6380,7,0.0000,5,11,3,3,13428,2,0,3
9553,M,Hispanic,2004-10-25,Police Officer,Yes,1977,68.8559,35,0.0000,6,7,0,4,19738,0,0,0
9554,F,White,2006-12-18,Police Officer,Yes,1973,29.2256,7,78.9117,2,2,0,3,5649,0,0,0
9555,M,Hispanic,1991-11-18,Police Officer,Yes,1964,41.5139,9,61.1521,3,23,7,3,6036,5,0,9
9556,M,Hispanic,1982-03-01,Police Officer,No,1951,66.7324,7,88.4417,1,22,2,10,4000,1,0,13
9557,M,Hispanic,2005-12-05,Police Officer / Field Training Officer,Yes,1981,76.7491,46,0.0000,5,10,1,12,14895,1,0,1
9558,F,Hispanic,2001-02-05,Police Officer,Yes,1971,26.5996,5,71.5119,0,2,0,5,13723,0,0,2
9559,M,Hispanic,1997-07-07,Police Officer,Yes,1968,98.0616,30,61.1521,3,47,1,7,17234,1,0,24
9560,M,Hispanic,1968-06-10,Police Officer,No,1947,93.6312,5,0.0000,0,7,0,2,,0,0,6
9562,M,Hispanic,2006-03-27,Police Officer,Yes,1975,91.0704,71,0.0000,16,15,0,5,4890,0,0,1
9565,M,Hispanic,1981-05-18,Police Officer,No,1947,57.8077,2,77.7760,1,20,1,1,7877,1,0,15
9568,M,Hispanic,2002-09-30,Police Officer,Yes,1975,0.0000,7,86.2866,3,2,2,2,5568,1,0,0
9569,F,Hispanic,1990-08-27,Police Officer,Yes,1963,53.0197,29,61.1521,2,13,2,4,11857,2,0,4
9570,M,Hispanic,2007-10-29,Police Officer,Yes,1983,68.2380,35,0.0000,11,5,0,6,7714,0,0,1
9571,F,Hispanic,2010-04-16,Police Officer,Yes,1979,78.8569,22,0.0000,4,5,0,1,13006,0,0,0
9573,M,Hispanic,1999-10-04,Police Officer,Yes,1971,92.1417,32,0.0000,4,24,0,1,4739,0,0,3
9574,M,Hispanic,2012-07-02,Police Officer,Yes,1983,89.3263,21,94.1748,8,7,0,0,13284,1,0,0
9576,M,Hispanic,1986-06-16,Police Officer,No,1956,58.8649,14,0.0000,1,22,2,1,5687,2,1,10
9577,M,Hispanic,1978-12-11,Sergeant of Police,No,1953,96.1352,25,86.0982,7,48,4,5,1670,2,1,20
9579,M,Hispanic,2006-05-22,Police Officer,Yes,1980,63.7981,107,0.0000,10,5,0,4,9358,0,1,0
9580,M,Hispanic,2012-10-31,Police Officer,Yes,1985,66.8776,19,94.7877,3,3,0,3,19353,0,1,1
9581,F,Hispanic,2006-12-18,Police Officer,Yes,1977,39.8645,31,0.0000,1,2,0,7,3889,0,1,0
9583,M,Hispanic,1996-05-06,Police Officer,Yes,1963,96.7760,41,61.1521,12,46,1,8,2813,1,0,31
9584,M,Hispanic,2007-04-02,Police Officer,Yes,1975,59.8964,64,79.1260,18,5,0,4,20582,0,1,2
9586,M,Hispanic,2002-12-02,Police Officer,Yes,1973,40.4226,39,0.0000,7,3,0,3,5526,0,1,0
9588,M,Hispanic,2007-07-30,Police Officer,Yes,1980,90.8960,61,96.5766,19,15,0,1,6490,0,0,3
9589,M,Hispanic,2013-11-04,Police Officer,Yes,1984,76.6544,20,0.0000,1,3,0,6,17287,0,0,0
9590,M,Hispanic,2004-10-25,Police Officer,Yes,1969,98.0566,83,75.8770,16,32,0,2,13694,0,0,4
9591,M,Hispanic,2013-07-15,Police Officer,Yes,1984,0.0000,14,0.0000,4,1,0,2,17602,0,0,0
9592,M,Hispanic,2012-07-02,Police Officer,Yes,1985,64.0124,26,94.1748,4,4,0,3,11788,0,0,2
9594,M,Hispanic,2004-04-26,Police Officer,No,1971,31.3513,9,82.7803,6,2,2,0,8573,2,0,0
9596,M,Hispanic,2003-04-28,Police Officer,Yes,1979,98.6097,139,0.0000,38,36,2,8,16093,1,2,9
9597,M,Hispanic,2012-10-05,Police Officer,Yes,1983,95.7594,27,94.6831,10,9,0,1,9714,0,0,0
9599,M,Hispanic,2013-07-15,Police Officer,Yes,1986,0.0000,14,96.6165,0,1,0,0,10754,0,0,0
9600,M,Hispanic,1973-06-04,Police Officer,No,1950,0.0000,0,74.7081,0,4,2,5,,1,0,2
9601,M,Hispanic,1981-04-13,Police Officer as Detective,No,1952,71.4531,1,85.8536,1,25,3,0,60050,3,0,14
9602,M,Hispanic,1990-03-26,Police Officer as Detective,Yes,1964,24.1180,0,0.0000,0,13,0,3,20998,0,0,11
9603,M,Hispanic,1999-11-29,Police Officer,Yes,1974,57.7487,8,0.0000,6,7,1,3,6758,1,1,2
9604,M,Hispanic,1996-12-02,Police Officer,Yes,1966,47.6380,20,61.1521,4,11,1,3,13566,1,0,5
9605,M,Hispanic,2014-11-24,Police Officer,Yes,1987,70.8790,8,0.0000,0,1,0,0,17007,0,0,0
9608,M,Hispanic,2013-08-26,Police Officer,Yes,1981,52.6161,26,0.0000,1,3,0,0,2961,0,0,0
9611,M,White,1995-06-05,Police Officer Assigned Canine Handler,Yes,1971,47.6380,30,0.0000,1,8,0,4,18753,0,0,5
9613,F,Black,2004-09-27,Police Officer,No,1979,0.0000,10,98.7473,0,1,1,0,,1,0,0
9614,M,White,2016-08-29,Police Officer,Yes,1991,,2,,0,2,0,0,8445,0,0,0
9616,M,Black,2001-08-27,Police Officer,Yes,1975,76.3803,20,0.0000,20,11,0,1,16716,0,0,2
9617,F,Black,1991-12-16,Police Officer,Yes,1968,35.6089,9,88.3297,0,14,5,3,10449,5,0,4
9618,F,Black,2014-08-25,Police Officer,Yes,1991,0.0000,7,0.0000,1,2,0,0,16385,0,0,0
9619,M,White,1999-06-21,Police Officer,Yes,1976,96.4820,33,79.9133,20,36,1,3,9656,1,1,23
9620,M,Black,1987-04-13,Sergeant of Police,No,1963,63.6187,8,90.3080,9,31,4,2,1440,4,0,17
9621,M,White,1998-07-27,Police Officer,Yes,1970,57.7487,11,0.0000,0,8,1,2,19389,1,0,4
9623,M,Hispanic,2016-06-27,Police Officer,Yes,1988,,6,,0,2,0,0,9138,0,0,0
9624,F,White,2015-02-02,Police Officer,Yes,1987,0.0000,1,0.0000,0,1,0,0,16246,0,0,0
9627,M,Hispanic,1997-05-05,Police Officer,Yes,1972,94.6432,63,0.0000,7,37,0,1,16358,0,0,18
9629,M,Hispanic,1994-08-01,Police Officer,No,1968,87.6602,4,92.0999,7,41,3,2,11032,3,0,26
9633,M,Black,1991-11-18,Police Officer as Detective,No,1959,62.0219,5,72.8545,0,24,3,1,,3,0,15
9634,M,Black,1999-12-13,Police Officer,Yes,1958,98.5549,7,93.0935,21,50,5,3,4553,5,1,22
9636,M,Black,1980-09-29,Sergeant of Police,No,1950,40.8269,3,0.0000,0,7,2,2,2166,2,0,2
9640,F,Black,2001-10-29,Police Officer / Marine Officer,Yes,1977,33.2470,11,0.0000,3,2,0,5,4475,0,0,0
9641,F,Black,2004-09-27,Police Officer,No,1972,,0,,0,1,1,4,,1,0,0
9642,F,Black,2004-10-25,Police Officer,No,1977,,6,,0,1,1,1,,1,0,0
9643,M,Black,1986-06-16,Police Officer,No,1961,61.9992,10,0.0000,3,34,0,13,8274,0,0,21
9646,M,Hispanic,1968-01-22,Police Officer,No,1944,71.1398,2,0.0000,0,21,2,1,,2,0,13
9647,M,Hispanic,1978-02-27,Police Officer,No,1948,61.3062,12,0.0000,0,17,1,0,,1,1,10
9648,M,Hispanic,1991-01-02,Lieutenant of Police,Yes,1967,53.0197,6,88.3297,0,30,3,8,633,4,0,9
9651,F,White,2000-08-14,Sergeant of Police,Yes,1977,38.3596,4,0.0000,2,3,0,4,2531,0,0,1
9654,M,White,1973-06-04,Police Officer as Detective,No,1951,0.0000,0,87.7002,2,8,1,1,40241,1,0,5
9655,M,White,1987-03-09,Police Officer as Detective,No,1958,40.1742,1,85.9768,1,5,1,1,21077,1,0,3
9657,M,White,1982-03-01,Police Officer,No,1954,74.0378,10,0.0000,1,23,0,3,13310,0,0,14
9659,M,White,1977-01-03,Commander,No,1951,44.8051,2,92.2942,0,8,2,5,,2,0,4
9662,M,White,1998-05-26,Sergeant of Police,Yes,1969,69.1001,32,61.1521,10,12,1,3,1987,1,0,2
9664,M,White,1994-10-03,Police Officer,Yes,1956,29.7987,5,0.0000,5,5,0,2,18569,0,0,1
9670,M,Black,1988-01-25,Police Officer,No,1960,68.0245,3,94.9190,7,21,4,1,12765,3,0,11
9674,M,White,1991-01-30,Sergeant of Police,Yes,1956,69.1001,28,88.3297,5,24,2,1,2523,2,0,14
9675,M,White,1998-10-13,Sergeant of Police,Yes,1965,79.7738,16,0.0000,1,14,0,1,2537,0,0,4
9677,F,White,1995-02-06,Police Officer as Detective,Yes,1967,72.3141,1,0.0000,0,16,0,2,20044,0,0,11
9682,M,Hispanic,1980-06-23,Police Officer as Detective,No,1951,37.3193,0,0.0000,0,3,0,0,,0,0,0
9684,F,Hispanic,2003-04-28,Police Officer,No,1974,70.7884,0,99.4288,0,2,1,4,,1,0,1
9686,M,Hispanic,1995-08-07,Police Officer,Yes,1971,92.1417,115,79.9133,13,34,0,4,18886,0,0,17
9687,M,Hispanic,1997-07-07,Police Officer,Yes,1971,35.6089,36,61.1521,4,4,0,3,14683,0,0,1
9689,M,Hispanic,1999-08-02,Police Officer,Yes,1970,57.7487,25,61.1521,3,9,0,2,2935,0,0,3
9690,M,Hispanic,1991-12-02,Police Officer,No,1958,52.8141,11,0.0000,0,11,0,1,,0,0,3
9691,M,Hispanic,2000-09-11,Police Officer,Yes,1974,71.2826,73,70.7644,5,11,1,4,13251,1,0,3
9692,M,Hispanic,2000-08-14,Police Officer,Yes,1977,60.3000,66,0.0000,6,7,0,1,14179,0,0,1
9693,F,Hispanic,2006-10-30,Police Officer,Yes,1971,29.1509,7,91.7580,4,3,1,1,12988,1,0,0
9694,M,Hispanic,1999-11-29,Sergeant of Police,Yes,1970,98.7841,55,0.0000,1,50,0,7,1105,0,2,19
9695,M,Hispanic,1991-01-02,Police Officer,No,1963,58.3212,0,97.5917,0,11,4,0,,4,0,6
9696,M,Hispanic,2004-01-26,Police Officer,Yes,1967,34.5027,8,74.9950,1,3,0,37,17977,0,0,1
9697,M,Hispanic,2002-04-29,Police Officer,Yes,1978,98.5250,116,91.9673,36,43,2,2,14970,1,1,15
9698,F,Hispanic,2001-07-30,Police Officer,Yes,1970,39.4060,13,0.0000,0,3,0,1,13049,0,0,0
9699,M,White,2003-08-25,Police Officer,Yes,1972,96.9603,45,0.0000,18,27,1,4,8667,1,0,12
9700,M,Hispanic,1993-05-17,Police Officer,Yes,1962,41.5139,11,0.0000,2,15,0,5,18414,0,1,9
9701,M,Hispanic,2002-04-29,Police Officer,Yes,1976,85.9577,32,0.0000,12,15,0,4,9671,0,0,5
9704,M,Hispanic,2003-10-27,Police Officer,Yes,1972,91.9374,62,0.0000,17,19,0,8,10124,0,1,4
9705,M,White,1986-10-13,Police Officer,Yes,1955,85.1455,19,88.3297,14,45,3,3,2784,2,0,18
9707,M,Hispanic,1998-10-26,Sergeant of Police,Yes,1975,87.5224,35,0.0000,9,21,1,4,829,1,0,11
9708,F,White,1996-07-08,Police Officer,Yes,1970,35.6089,5,0.0000,0,3,0,3,6294,0,1,2
9709,M,Hispanic,2014-08-25,Police Officer,Yes,1989,0.0000,10,0.0000,1,1,0,0,16336,0,0,0
9711,F,Hispanic,2000-02-28,Police Officer,Yes,1962,55.0329,5,70.0568,3,7,0,2,4982,0,0,1
9712,M,Black,1989-12-26,Sergeant of Police,No,1963,86.8170,4,97.9239,2,31,7,1,2470,7,0,10
9713,M,White,1977-01-03,Police Officer,No,1955,71.5712,1,97.5536,0,43,10,0,,10,0,22
9714,M,White,1999-11-29,Police Officer,Yes,1976,61.9992,50,61.1521,2,9,0,1,7474,0,0,3
9716,M,Hispanic,1994-07-05,Police Officer,Yes,1965,35.6089,54,0.0000,4,10,1,3,8488,1,1,7
9719,M,Black,2002-09-30,Police Officer,No,1962,46.9454,8,73.4652,3,5,1,2,19030,1,0,1
9724,M,Black,2003-08-25,Police Officer,No,1968,85.8574,52,0.0000,8,9,0,1,9006,0,1,0
9725,M,Black,1994-10-03,Police Officer,Yes,1957,83.7403,16,61.1521,0,25,2,3,3138,2,0,8
9726,F,Black,2000-08-14,Police Officer,Yes,1958,50.5880,8,0.0000,0,5,0,8,10532,0,0,2
9727,M,Hispanic,2007-09-24,Police Officer,Yes,1981,52.0979,64,0.0000,13,3,0,4,7718,0,0,0
9729,F,White,1998-09-28,Police Officer,Yes,1972,24.1180,8,0.0000,4,1,0,3,17809,0,0,0
9736,M,Hispanic,1997-09-02,Police Officer,Yes,1970,47.6380,86,0.0000,8,7,0,1,12432,0,0,3
9740,M,White,2013-03-15,Police Officer,Yes,1978,70.1764,11,0.0000,1,2,0,2,5293,0,0,0
9741,M,Black,2004-09-27,Police Officer,Yes,1975,76.9882,10,96.6863,7,14,2,1,14001,1,0,1
9742,M,Black,1999-11-29,Police Officer,Yes,1968,41.5139,9,0.0000,1,4,0,4,6386,0,2,1
9745,M,White,1976-10-18,Explosives Tech I,No,1950,0.0000,0,0.0000,0,2,0,1,,0,0,1
9749,M,White,2000-01-24,Police Officer,Yes,1976,49.7708,37,0.0000,4,5,0,12,5247,0,0,0
9750,M,White,1991-04-24,Sergeant of Police,No,1958,39.7314,19,0.0000,3,11,0,1,1581,0,0,2
9751,F,Black,1993-05-17,Police Officer,No,1968,77.6460,26,61.1521,8,21,0,7,18447,0,0,4
9752,M,White,1995-06-05,Police Officer,Yes,1971,41.5139,2,61.1521,1,7,1,6,18749,1,0,2
9755,M,White,1973-03-19,Police Officer as Detective,No,1942,46.9502,0,0.0000,0,5,0,0,,0,0,4
9757,F,White,1993-05-17,Police Officer,No,1968,53.0197,3,0.0000,0,21,2,2,11191,2,0,12
9758,M,White,1995-07-10,Police Officer,No,1972,88.9330,2,99.8886,0,41,10,2,,9,0,26
9759,M,White,1969-04-14,Sergeant of Police,No,1946,90.9804,2,0.0000,0,28,1,2,,1,0,18
9760,M,White,1998-06-08,Police Officer,Yes,1972,79.7738,5,0.0000,10,15,0,1,13634,0,1,6
9761,F,White,2005-12-05,Police Officer,Yes,1973,67.8543,8,90.7614,5,8,1,1,13920,1,0,2
9762,M,White,1970-12-14,Sergeant of Police,No,1948,38.9554,0,79.1462,0,4,0,0,,0,0,1
9763,M,White,1999-11-15,Police Officer,Yes,1961,61.9992,11,0.0000,1,8,0,2,7967,0,0,3
9764,M,White,1999-10-04,Police Officer,Yes,1970,35.6089,15,61.1521,5,4,0,5,19858,0,0,2
9765,M,White,1994-07-05,Police Officer,No,1954,32.4683,7,70.9093,0,5,1,2,,1,0,1
9768,M,White,2000-01-24,Police Officer as Detective,Yes,1972,73.3357,36,0.0000,20,11,0,2,1339,0,0,3
9771,F,White,1986-06-16,Sergeant of Police,No,1954,53.1238,1,97.9913,0,20,5,0,,5,0,10
9772,M,Hispanic,1981-06-08,Police Officer as Detective,No,1955,36.8375,0,0.0000,0,9,0,0,,0,0,5
9773,M,Hispanic,1993-05-17,Sergeant of Police,Yes,1966,92.8393,18,93.0935,15,50,2,8,2069,2,0,25
9774,M,Hispanic,2007-04-02,Police Officer,Yes,1978,59.8964,30,0.0000,5,4,0,2,15262,0,0,0
9775,M,Hispanic,1990-03-26,Police Officer,Yes,1965,29.7987,17,0.0000,0,7,3,1,8538,2,0,0
9776,M,Hispanic,1994-10-03,Police Officer,No,1953,60.8428,17,71.9830,0,11,1,1,,1,0,4
9777,M,Hispanic,1993-11-22,Police Officer,No,1970,0.0000,2,98.5563,0,8,4,2,,4,0,4
9789,M,White,1986-07-14,Police Officer as Detective,No,1950,57.7487,2,0.0000,1,13,3,3,20385,2,0,4
9795,M,White,2002-07-29,Police Officer,No,1980,72.7138,30,76.5153,13,9,2,1,7539,1,0,3
9796,M,White,1998-12-14,Police Officer,Yes,1974,97.5782,25,79.9133,8,41,0,1,16422,0,0,25
9797,M,White,2006-07-31,Police Officer,No,1980,73.4387,126,0.0000,15,6,0,5,14437,0,0,0
9798,M,White,1998-08-31,Police Officer,Yes,1969,47.6380,51,0.0000,1,5,0,11,11527,0,0,1
9800,M,White,1997-09-02,Police Officer,Yes,1964,47.6380,4,79.9133,0,7,0,9,19868,0,0,3
9803,M,White,1994-07-05,Police Officer,No,1953,26.6811,1,0.0000,0,2,0,0,,0,0,1
9804,M,White,2006-01-23,Police Officer,Yes,1977,68.2081,79,77.5513,18,7,0,5,14064,0,0,3
9805,M,Black,1996-07-08,Police Officer,Yes,1968,35.6089,13,88.3297,3,8,3,4,16630,3,0,2
9807,M,White,1997-05-05,Lieutenant of Police,Yes,1968,92.8393,98,61.1521,11,28,1,8,372,1,1,16
9808,M,White,2007-04-30,Police Officer,Yes,1981,84.4230,133,0.0000,10,11,2,4,5212,2,0,2
9809,M,White,2001-04-30,Sergeant of Police,Yes,1978,87.0939,57,0.0000,3,17,1,3,2665,1,0,4
9810,M,White,2007-08-27,Police Officer,Yes,1981,51.9683,165,0.0000,5,4,0,6,4916,0,0,1
9812,M,White,1989-02-14,Police Officer as Detective,Yes,1961,29.7987,26,61.1521,1,23,6,5,20266,6,0,10
9813,M,White,2002-12-02,Police Officer,No,1979,83.0009,39,91.1156,19,12,2,0,8737,2,0,3
9816,M,White,1991-11-18,Deputy Chief,Yes,1970,57.7487,6,88.3297,4,20,1,35,300,1,1,9
9818,M,White,1998-06-29,Lieutenant of Police,Yes,1975,41.5139,11,79.9133,5,7,0,6,270,0,0,1
9819,M,White,1988-01-25,Police Officer,No,1958,86.3763,60,0.0000,16,45,1,7,3401,1,0,22
9821,M,White,1988-01-25,Sergeant of Police,Yes,1962,87.5224,71,0.0000,8,57,2,18,2256,1,0,22
9822,M,Black,1994-05-02,Police Officer,Yes,1966,57.7487,4,93.0935,5,24,5,3,7526,5,0,10
9825,M,White,1996-12-02,Police Officer,Yes,1971,57.7487,52,61.1521,4,8,0,7,19513,0,1,2
9829,M,White,2016-12-12,Police Officer,Yes,1980,,0,,0,1,0,0,16193,0,0,0
9832,M,White,2001-03-26,Police Officer,Yes,1974,84.4578,25,85.0558,4,17,2,1,4210,2,0,6
9837,M,White,1976-10-18,Explosives Tech III,No,1949,29.1229,0,94.7219,0,7,0,7,,0,0,2
9838,M,White,1987-12-07,Sergeant of Police,Yes,1964,47.6380,0,79.9133,0,18,4,1,1556,3,0,11
9839,F,White,1994-05-02,Police Officer,Yes,1970,47.6380,11,0.0000,1,8,0,1,6766,0,0,3
9840,F,White,1995-02-06,Police Officer,No,1952,44.9033,0,71.8534,0,14,4,1,,3,0,5
9842,M,Black,1976-03-08,Police Officer,No,1945,91.6754,8,99.5197,0,27,9,0,,9,0,16
9843,M,Asian/Pacific,2004-11-29,Police Officer,Yes,1971,35.3398,13,0.0000,3,2,0,10,18289,0,0,0
9847,M,White,2007-04-30,Police Officer,No,1983,38.5516,15,0.0000,1,1,0,4,6826,0,0,0
9850,M,White,1973-02-19,Lieutenant of Police,No,1944,55.0904,4,0.0000,0,6,1,4,471,1,0,4
9851,M,White,2006-05-22,Police Officer,Yes,1972,28.9715,9,78.0945,0,2,1,1,12423,0,0,0
9852,M,White,1973-06-04,Police Officer,No,1950,0.0000,0,0.0000,0,8,0,4,,0,0,6
9856,M,White,1996-08-05,Police Officer,No,1965,95.1010,0,92.3191,0,17,2,0,,1,0,15
9858,F,Black,2001-02-05,Police Officer,Yes,1965,38.9675,0,0.0000,0,3,0,1,5502,0,0,0
9860,M,White,1994-09-06,Police Officer,Yes,1969,61.9992,23,0.0000,3,17,2,7,11054,2,0,4
9863,M,White,2002-10-28,Sergeant of Police,Yes,1978,83.4214,64,73.6047,9,15,0,1,1679,0,0,4
9866,M,White,2000-01-24,Police Officer,Yes,1971,70.2860,31,69.8675,2,11,1,7,5404,1,0,2
9871,F,Black,1999-09-13,Police Officer,Yes,1962,24.1180,3,61.1521,0,3,1,1,12616,1,0,1
9872,M,Black,1995-12-04,Police Officer,Yes,1967,90.4873,8,0.0000,1,26,1,6,19586,1,0,16
9873,M,White,1999-05-10,Police Officer,Yes,1972,72.3141,28,0.0000,3,12,1,4,10893,1,0,3
9874,F,Black,1987-03-09,Police Officer as Detective,No,1964,0.0000,0,72.4290,0,9,2,2,,2,0,3
9876,M,White,1997-07-07,Police Officer,Yes,1964,0.0000,3,0.0000,1,1,0,5,11964,0,0,0
9877,M,Asian/Pacific,1998-07-27,Police Officer,Yes,1974,35.6089,11,61.1521,2,5,2,4,19404,2,0,1
9883,M,White,1994-09-06,Lieutenant of Police,Yes,1967,61.9992,27,61.1521,8,18,1,13,750,1,0,8
9886,M,White,1997-03-17,Police Officer,No,1956,35.8033,16,0.0000,1,5,0,2,9202,0,0,4
9888,F,White,2002-03-25,Police Officer,Yes,1978,87.1088,32,0.0000,4,17,0,7,4936,0,0,2
9891,F,White,1995-07-10,Police Officer,Yes,1971,53.0197,7,0.0000,1,7,1,4,3888,1,0,2
9894,M,White,1998-10-13,Police Officer,No,1974,47.6380,24,0.0000,8,6,1,4,17197,1,0,0
9895,M,White,2002-02-25,Police Officer,Yes,1978,67.3610,51,72.8224,8,9,0,3,9559,0,0,0
9896,M,White,1970-09-14,Police Officer,No,1947,57.4463,4,0.0000,1,20,1,0,14864,1,0,15
